X,Y,objectid,globalid,_date,Year,event_name,classification_status,rating_status,event_type,initial_data_sources,location_description,province,surveys_completed,damage,investigation_initiated_by_ntp,ground_survey_completed_indepen,event_description,web_map_link,CreationDate,Creator,EditDate,Editor,event_subtype,damage_summary,track_length,max_path_width,max_wind_speed,time,parent_storm_type,EFDOD,injuries,concurrent,uniqueID,mean_motion_from,day,month,timeUTC,timezone,fatalities_text,damage_cost_text,EventSummaryMapProvided,Province
-91.2289,48.2883,456,{C5A2F99C-647E-4498-858B-C2C80DC38B58},2017/07/06 18:30:00+00,2017,Ottertrack,final_classification_completed,final_rating_completed,Tornado (Land),eccc_eg_forwarded_report,Start of damage track,Ontario,"satellite,aerial",ef2,,,"Tree damage reported in Quetico Provincial Park by the Ministry of Natural Resources and Forestry. Satellite imagery review of a storm track revealed a tornado damage path through forested areas. The tornado developed in Ontario and tracked SE before crossing the international border at Ottertrack Lake into Minnesota. High-resolution aerial imagery was collected in July 2017 for a portion of the damage track. Damage assessed as EF2, with an estimated max. wind speed of 190 km/h, a track length over Canadian soil of 17.0 km (total track length was 19.7 km) and max. path width of 510 m (occurred within the portion of the track on Canadian soil). Tornado motion from the NW (approx. 310 degrees).",,2020/04/19 15:47:56+00,lellio44,2023/03/10 16:46:24+00,jfulle32,,,17.0,510.0,190.0,1430,Supercell,C-T/DOD-6 (LB),0,,,310.0,6,Jul,1930,EST,0,unknown,,Ontario
-115.2075,52.6853,457,{504FF562-D2BD-4BCE-89B7-E016831FE7B0},2017/07/09 21:00:00+00,2017,Sunchild First Nation,final_classification_completed,final_rating_completed,Tornado (Land),historical_investigation,Start of damage track,Alberta,satellite,ef2,,,"Witnesses captured photos of a funnel cloud aloft with near-surface vortex contact in the Sunchild First Nation area. Satellite imagery review revealed a tornado damage path through forested areas. Damage assessed as EF2, with an estimated max. wind speed of 190 km/h, track length of 5.8 km and max. path width of 680 m. Tornado motion from the NW (approx. 305 degrees).",,2020/04/19 15:50:00+00,lellio44,2023/03/10 16:44:57+00,jfulle32,,C-T/DOD-6 (LB),5.8,680.0,190.0,1700,,C-T/DOD-6 (LB),,,,305.0,9,Jul,2300,MDT,0,,,Alberta
-109.6289,51.2020000000001,1721,{FACB315D-6362-44D1-85F2-1DB830E1582C},2017/07/10 17:00:00+00,2017,Laporte,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: A witness reported a tornado west of Laporte. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:43:43+00,lellio44,2023/03/01 02:43:43+00,lellio44,,,,,,1615,,,0,,,,10,Jul,2215,CST,0,unknown,no,Saskatchewan
-79.21,44.41,1720,{DE6E2591-AA33-45D3-854B-73421EAEB0C3},2017/07/12 17:00:00+00,2017,Lake Simcoe (Georgina Island),final_classification_completed,final_rating_completed,Tornado (Water),other,Estimated event location,Ontario,,default_ef0,,,Summary of ECCC investigation: Witnesses captured video of a waterspout over Lake Simcoe near Georgiana Island. No damage was reported. Summary of NTP investigation: Event location was updated from the general witness location to an estimated location over Lake Simcoe. ,,2023/03/01 02:42:42+00,lellio44,2023/03/02 02:35:12+00,lellio44,,,,,,1620,,,0,,,,12,Jul,2020,EDT,0,unknown,no,Ontario
-81.426,43.2026000000001,1719,{188815A0-EA40-4CB1-8803-8EF5B16D6BA6},2017/07/12 17:00:00+00,2017,Lucan,final_classification_completed,final_rating_completed,Tornado (Land),other,Start of damage track,Ontario,,ef0,no,,"Summary of ECCC investigation: Witnesses captured video of a tornado in the Lucan area that caused tree and crop damage, damaged a barn roof and empty grain bin and overturned recreational trailers. A ground survey was completed by Western University on behalf of ECCC. Tornado damage assessed as EF0, with an estimated max. wind speed of 110 km/h, track length of 5.00 km and max. path width of 170 m. Tornado motion was from the W (approx. 265 degrees).",,2023/03/01 02:41:34+00,lellio44,2023/03/01 02:41:34+00,lellio44,,"Tree branches broken, trailers flipped, minor barn roof damage",5.0,170.0,110.0,1900,,C-T/DOD-2 (UB),0,,,265.0,12,Jul,2300,EDT,0,unknown,no,Ontario
-114.6747,53.1733,1718,{332F16E5-FDAF-4F03-8E27-CD011422274F},2017/07/13 17:00:00+00,2017,Carnwood,final_classification_completed,final_rating_completed,Tornado (Land),other,Start of damage track,Alberta,satellite,ef1,no,,"Summary of ECCC investigation: Witnesses captured photos and video of a tornado west of Drayton Valley. Tree damage was reported along with damage to several sheds and the roof of a home. One horse was reportedly killed by a fallen tree. An ECCC team completed a ground survey in the area. Tornado damage assessed as EF1, with an estimated max. wind speed of 150 km/h. Note: ECCC records refer to the event as 'Breton'. Summary of NTP investigation: NTP review of satellite imagery in the area identified the tornado damage track through treed areas starting southwest of Carnwood, with a length of 7.01 km and max. path width of 750 m. Tornado motion was from the WNW (approx. 285 degrees). ",,2023/03/01 02:39:41+00,lellio44,2023/03/01 02:39:41+00,lellio44,,"Trees snapped/uprooted, roof damage to home, quonset and shed damage
",7.01,750.0,150.0,1725,,C-T/DOD-4 (EXP),0,,,285.0,13,Jul,2325,MDT,0,unknown,no,Alberta
-113.2395,54.6585000000001,1717,{879D861C-1BC5-4A8E-8399-5B7FD9F86BC3},2017/07/13 17:00:00+00,2017,Athabasca,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Alberta,,default_ef0,,,"Summary of ECCC investigation: A witness captured video of a tornado southeast of Athabasca. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:37:43+00,lellio44,2023/03/01 02:37:43+00,lellio44,,,,,,1756,,,0,,,,13,Jul,2356,MDT,0,unknown,no,Alberta
-111.1483,54.8943,1715,{FF882CBE-8935-4853-879F-60223EF10DA0},2017/07/13 17:00:00+00,2017,Sand River,final_classification_completed,final_rating_completed,Tornado (Land),historical_investigation,Start of damage track,Alberta,satellite,ef1,yes,,"Historical investigation of high-resolution satellite imagery revealed a tornado damage path in forested areas near Sand River. Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 2.50 km and max. path width of 150 m. Tornado motion was from the W (approx. 260 degrees).  ",,2023/03/01 02:35:20+00,lellio44,2023/03/01 02:35:20+00,lellio44,,,2.5,150.0,145.0,2040,,C-T/DOD-5 (LB),0,,,260.0,13,Jul,240,MDT,0,unknown,no,Alberta
-111.2387,54.8346000000001,1716,{B01E5D07-216C-43FF-8FD0-B55D4FC93CA2},2017/07/13 17:00:00+00,2017,Spencer Lake,final_classification_completed,final_rating_completed,Tornado (Land),historical_investigation,Start of damage track,Alberta,satellite,ef1,yes,,"Historical investigation of high-resolution satellite imagery revealed a tornado damage path in forested areas near Spencer Lake. Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 11.1 km and max. path width of 230 m. Tornado motion was from the SW (approx. 235 degrees).  ",,2023/03/01 02:36:37+00,lellio44,2023/03/01 02:36:37+00,lellio44,,,11.1,230.0,145.0,2030,,C-T/DOD-5 (LB),0,,,235.0,13,Jul,230,MDT,0,unknown,no,Alberta
-103.6123,54.796,1714,{4421A8DF-CFC1-4377-8764-D5B9FB6246C7},2017/07/16 17:00:00+00,2017,Deschambault Lake,final_classification_completed,final_rating_completed,Tornado (Land),historical_investigation,Start of damage track,Saskatchewan,satellite,ef1,yes,,"Historical investigation of high-resolution satellite imagery revealed a tornado damage path in forested areas near Deschambault Lake. Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 5.94 km and max. path width of 210 m. Tornado motion was from the W (approx. 270 degrees). ",,2023/03/01 02:33:44+00,lellio44,2023/03/01 03:08:30+00,lellio44,,,5.94,210.0,145.0,1915,,C-T/DOD-5 (LB),0,,,270.0,16,Jul,115,CST,0,unknown,no,Saskatchewan
-104.726,51.931,1713,{00875EF0-C75A-4300-8E86-D1321F0EA50D},2017/07/21 17:00:00+00,2017,Leroy,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witnesses captured photos and video of a tornado north of Jansen Mine. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:25:42+00,lellio44,2023/03/01 02:25:42+00,lellio44,,,,,,1551,,,0,,,,21,Jul,2151,CST,0,unknown,no,Saskatchewan
-104.9797,51.917,1712,{689B27B9-C129-4750-81CB-60D0065E8A0D},2017/07/21 17:00:00+00,2017,Lanigan,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witnesses captured photos and video of a tornado north of Langian. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:24:44+00,lellio44,2023/03/01 02:24:44+00,lellio44,,,,,,1603,,,0,,,,21,Jul,2203,CST,0,unknown,no,Saskatchewan
-103.5568,51.8017,1711,{797C8012-B10A-40EA-872C-0D9EA360442A},2017/07/21 17:00:00+00,2017,Leslie Beach,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witnesses captured photos of a tornado north of Foam Lake near Leslie Beach. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:23:29+00,lellio44,2023/03/01 02:23:29+00,lellio44,,,,,,1608,,,0,,,,21,Jul,2208,CST,0,unknown,no,Saskatchewan
-104.9608,51.9445000000001,1710,{62594BD8-FB41-450D-8381-70D53DBF906A},2017/07/21 17:00:00+00,2017,Lanigan,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witness captured video of a tornado north of Langian. EF-Scale assessment is EF0-Default as only minor damage to trees was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:22:28+00,lellio44,2023/03/01 02:22:28+00,lellio44,,,,,,1615,,,0,,,,21,Jul,2215,CST,0,unknown,no,Saskatchewan
-104.2901,52.0712,1709,{09C6C416-323F-4EC7-8AA0-5AA245F0383A},2017/07/21 17:00:00+00,2017,Quill Lake,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witnesses captured photos and video of a tornado west of Quill Lake. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:21:09+00,lellio44,2023/03/01 02:21:09+00,lellio44,,,,,,1645,,,0,,,,21,Jul,2245,CST,0,unknown,no,Saskatchewan
-101.8878,50.3159000000001,1708,{D1F0D29B-D3E1-4A9C-87EF-FACB8D201E72},2017/07/22 17:00:00+00,2017,Wapella,final_classification_completed,final_rating_completed,Tornado (Land),other,ECCC event location,Saskatchewan,,default_ef0,,,"Summary of ECCC investigation: Witnesses captured photos and video of a tornado northeast of Wapella. EF-Scale assessment is EF0-Default as no associated damage was reported. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2023/03/01 02:19:57+00,lellio44,2023/03/01 02:19:57+00,lellio44,,,,,,1843,,,0,,,,22,Jul,43,CST,0,unknown,no,Saskatchewan
-99.3704999999999,53.2946000000001,1707,{FB5C47CD-DC6E-45B2-8483-BB679E2DE1AD},2017/07/31 17:00:00+00,2017,Kaseekwaywinakunok Lake,final_classification_completed,final_rating_completed,Tornado (Land),historical_investigation,Start of damage track,Manitoba,satellite,ef1,yes,,"Historical investigation of high-resolution satellite imagery revealed a tornado damage path in forested areas near Kaseekwaywinakunok Lake. Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 3.81 km and max. path width of 160 m. Tornado motion was from the W (approx. 265 degrees).  ",,2023/03/01 02:18:54+00,lellio44,2023/03/01 02:18:54+00,lellio44,,,3.81,160.0,145.0,215,,C-T/DOD-5 (LB),0,,,265.0,31,Jul,715,CDT,0,unknown,no,Manitoba
-79.3402,45.2048,458,{F9DCCE9C-8B94-4B40-8668-6D284436BA53},2017/08/04 17:29:59+00,2017,Utterson,final_classification_completed,final_rating_completed,Tornado (Land),facebook_eg_instant_weather,Start of damage track,Ontario,satellite,ef1,,,"Witness reported a tornado in Utterson, southwest of Huntsville, causing structural and tree damage. Satellite imagery review revealed a tornado damage path through forested areas. Damage assessed as EF1, with an estimated max. wind speed of 170 km/h, track length of 5.3 km and max. path width of 450 m. Tornado motion from the SSW (approx. 210 degrees).",,2020/04/19 16:00:33+00,lellio44,2023/03/10 16:45:01+00,jfulle32,,C-T/DOD-5 (LB+),5.3,450.0,170.0,1330,Supercell,C-T/DOD-5 (LB+),,,,210.0,4,Aug,1730,EDT,0,,,Ontario
-73.8017,47.5703,459,{399C9E0D-8F93-4958-8A30-499834A03782},2017/08/04 18:30:00+00,2017,Lac Sam,final_classification_completed,final_rating_completed,Tornado (Land),other,Start of damage track,Quebec,satellite,ef1,yes,,"Satellite imagery review revealed a tornado damage path through forested areas. Damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 10.3 km and max. path width of 550 m. Tornado motion from the SW (approx. 225 degrees). Event time estimated based on archived ECCC radar imagery.",,2020/04/19 16:00:44+00,lellio44,2023/03/10 16:46:01+00,jfulle32,,C-T/DOD-5 (LB),10.3,550.0,145.0,1430,,C-T/DOD-5 (LB),,,,225.0,4,Aug,1830,EDT,0,,,Québec
-79.2189,45.3047,460,{5EEDEF01-AAC9-4764-8F7E-37564FCD1374},2017/08/04 19:50:00+00,2017,Fairy Lake,final_classification_completed,final_rating_completed,Tornado (Land),eccc_eg_forwarded_report,Start of damage track,Ontario,satellite,ef1,,,"Witness reported a tornado south of Huntsville and video was captured as it crossed Fairy Lake. Reported structural and tree damage was assessed as EF1, with an estimated max. wind speed of 140 km/h, track length of 8.27 km and max. path width of 100 m. Tornado motion from the SW (approx. 235 degrees). Satellite imagery review did not reveal a damage path, although some isolated damage is visible.",,2020/04/19 16:00:58+00,lellio44,2022/01/20 19:21:15+00,lellio44,,C-T/DOD-4 (LB+),8.27,100.0,140.0,1550,Supercell,C-T/DOD-4 (LB+),,,,235.0,4,Aug,1950,EDT,0,,,Ontario
-79.0830999999999,45.3806000000001,461,{967862FA-2BE3-49F0-8FEE-6964B7AC0727},2017/08/04 20:15:00+00,2017,Rebecca Lake,final_classification_completed,final_rating_completed,Tornado (Land),eccc_eg_forwarded_report,Start of damage track,Ontario,satellite,ef2,,,"Structural and tree damage reported northeast of Huntsville, including the Rebecca Lake area. Satellite imagery review of a storm track revealed a tornado damage path through forested areas. Damage assessed as EF2, with an estimated max. wind speed of 200 km/h, track length of 18.4 km and max. path width of 250 m. Tornado motion from the SW (approx. 215 degrees).",,2020/04/19 16:01:17+00,lellio44,2023/03/10 16:44:53+00,jfulle32,,C-T/DOD-6 (LB+),18.4,250.0,200.0,1615,,C-T/DOD-6 (LB+),unknown,,,215.0,4,Aug,2015,EDT,0,unknown,,Ontario
-75.0869,47.2853000000001,462,{40012659-F107-4109-83EE-39059E0C8AB9},2017/08/05 01:30:00+00,2017,Premier Lac Twin,final_classification_completed,final_rating_completed,Tornado (Land),other,Start of damage track,Quebec,satellite,ef1,yes,,"Satellite imagery review revealed a tornado damage path through forested areas. Damage assessed as EF1, with an estimated max. wind speed of 170 km/h, track length of 7.6 km and max. path width of 210 m. Tornado motion from the SW (approx. 220 degrees). Event time estimated based on archived ECCC radar imagery.",,2020/04/19 16:01:27+00,lellio44,2023/03/10 16:45:02+00,jfulle32,,C-T/DOD-5 (LB+),7.6,210.0,170.0,2130,,C-T/DOD-5 (LB+),,,,220.0,4,Aug,130,EDT,0,,,Québec
