VidID,User,Date,Comment
eIrMbAQSU34,Shahzaib Sarwar,8 months ago (edited),"Hi ..mosh ! You are fantastic ...I am your big fan but I  m worried about which programming language is best JavaScript, c++  java , or python in 2022 . Because later I decided to learn the MERN stack but also want to become a good problem solver. So plz suggest me .  can we master all programming   only in JavaScript or not ? or we should learn both language at a time .   "
eIrMbAQSU34,Cristian Mota,9 months ago,"Thank you, man, this was really helpful!  "
eIrMbAQSU34,Elijah Bock,4 months ago,"I love how you say ""ok?"" after everything that s really important. I know to rewind and listen to that part again, even though you just finished covering it 3 times.  "
eIrMbAQSU34,TheMikifer,8 months ago,"Hi, nice explanations, thanks for this video. I have a problem following your course at 43:22, I run the program and it throws an error ""java:  )  expected"". However I copied exactly without any mistakes your code. (I use a recent Java version, so not Java 12 but Java 17)   "
eIrMbAQSU34,Brenda Papadopoulou,1 year ago,Hi Mosh. I want to take the full course but I am not sure about the topics you cover. Could you resume it please??? 
eIrMbAQSU34,Golf Giggles by Michelle,1 year ago,This is such a great tutorial. So clear and easy to follow for someone who is starting with zero knowledge of java.  
eIrMbAQSU34,dev is cheese,1 year ago,Can we just take a moment to appreciate that this is 2.5 hours long and how long it would have taken to edit this 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Aryan Raj,2 years ago,"I m just 30% into the course and I can say this is by far the best beginner tutorial one can find on JAVA. I ve seen and watched many beginner courses out there, but they make it look like hard to learn and confuse me with heavy terms in advance. But here you don t take that route.  Plus, we get to learn things more deeply, like the difference between Primitive and Reference Data types. Trust me, I ve never found a better explanation and such like this one anywhere else on the internet.     "
eIrMbAQSU34,shreyav8,3 years ago,Amazing way of teaching! The content like the projects were all sooo helpful.  
eIrMbAQSU34,swap burungale,2 years ago,"Mosh, you are one of the best instructor on internet today, especially when in comes to make complex things super easy by graphics. Keep it up ! Thanks millions !!  "
eIrMbAQSU34,Sυყα,2 months ago,"I came back to say that thank you. After two months of practice and with the guide of this video. I ve pretty much learned the basics of Java. As of now, I ve almost perfected the use of loops. Switch-cases and if-elses statements are real easy when at the beginning, i thought that they ll be the focus of what I m gonna study but I was wrong. Anyways, thanks again.    "
eIrMbAQSU34,🐬 LOEHCRACK Is on IG🐬,7 months ago,"Your dedication & Hardwork shows how legit and reliable you are, honestly working with you can’t Express how grateful I’m right now️ "
eIrMbAQSU34,CHITUS💖⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻⸻,1 year ago,"Mosh, you re sincerely the best thing to happen to the programming community on youtube, ever. Thanks for everything you do on a daily basis, you help thousands of people like me that want to improve on their careers and become better programmers.  "
eIrMbAQSU34,PP Namias,2 years ago,0:00:00 Introduction   0:01:46 Installing Java  0:03:59 Anatomy of a Java Program   0:08:41 Your First Java Program     
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,🐬 LOEHCRACK Is on IG🐬,7 months ago,"Your dedication & Hardwork shows how legit and reliable you are, honestly working with you can’t Express how grateful I’m right now️ "
eIrMbAQSU34,🐬 LOEHCRACK Is on IG🐬,7 months ago,"Your dedication & Hardwork shows how legit and reliable you are, honestly working with you can’t express how grateful I’m right now”️  "
eIrMbAQSU34,dhruv,8 months ago,0:00:00 Introduction   0:01:46 Installing Java  0:03:59 Anatomy of a Java Program   0:08:41 Your First Java Program     
eIrMbAQSU34,Void🖤,10 months ago,0:00:00 Introduction   0:01:46 Installing Java  0:03:59 Anatomy of a Java Program   0:08:41 Your First Java Program     
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Musa Kanneh,1 year ago,One of the best teachers I know. Just so right for my SWE  (Java Dev) summer internship.  
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Only Mindvoice,7 months ago,Thank you so much Mosh! You made me a better developer through your excellent videos ! I will be happy if you give reply to me 
eIrMbAQSU34,Arash To the name of humanity,3 months ago,"Hi Mosh, thanks for what you’re doing. Question, do you have any tutoring clip  on Java with  hibernate , spring , and spring boot ?   Thank you again     "
eIrMbAQSU34,Manas Jyoti Talukdar,1 year ago (edited),"Thank you Mosh for the tutorial. It s simple and effective. If anyone has the cheatsheet link, can you provide me the same under this comment? The link in the description is not working. "
eIrMbAQSU34,sandeep Aviraboiena,7 months ago,"Good way to learn coding by you sir, Mosh. "
eIrMbAQSU34,Heidi Jackson,2 years ago,Mosh explains everything SO clearly!  I am amazed at how easily I am learning Java!! Thanks so much Mosh!! :)  
eIrMbAQSU34,Yaya jalo's lifestyle,1 year ago,I can t thank you less mr. mash️. I am so happy and thank you.Your video is so helpful  
eIrMbAQSU34,Referring \\ Loehcrack on IG🀄️,7 months ago,"His kindness  Has shows it to everyone the kind heart, feelings and passion he have for another woman fortune thanks for the recovery program, You’re amazing.  "
eIrMbAQSU34,kschumi,1 year ago,"hi mosh! thanks for creating this tutorial! I just bought a new mac book m1 pro, and wanted to ask you if I can use the same jdk or is there a special new one for the new chips? "
eIrMbAQSU34,Team Roadies,1 year ago,"I am just half way through the video. I just wanted to brush up my knowledge. This is really cool learning stuff. For beginners, this is really awesome content. You can just start this course without having prior programming knowledge. Just need to know how to turn on a computer!! LOL!!! "
eIrMbAQSU34,Beyond Nations,5 months ago,"Hi Mosh, am new to Java and i want to become the best in Java that i can be. Trying to follow this tutorial, however the latest jdk being version 2022 (18) is slightly different from the version used in this tutorial and alot of things look different for me which is kinda giving me a hard time. I know experienced java coders will probably make no sense of my concern, anyways, the point is, would you note the differences between the latest version and the version used in this tutorial? How can you help?   "
